2.091086328125000000e+04,1.369499969482421875e+02
2.113501367187500000e+04,1.003099899291992188e+02
2.174399609375000000e+04,7.094999694824218750e+01
2.201009765625000000e+04,6.890000152587890625e+01
2.211404101562500000e+04,5.584000396728515625e+01
2.186879101562500000e+04,5.093000030517578125e+01
2.141450781250000000e+04,5.545000076293945312e+01
2.074548632812500000e+04,5.002000045776367188e+01
1.965289453125000000e+04,3.622000122070312500e+01
1.788441796875000000e+04,2.520999908447265625e+01
1.660481250000000000e+04,1.803000068664550781e+01
1.572049804687500000e+04,1.773999977111816406e+01
1.511972949218750000e+04,1.917999839782714844e+01
1.472966894531250000e+04,2.090999984741210938e+01
1.454920800781250000e+04,1.531000041961669922e+01
1.491603613281250000e+04,1.662000083923339844e+01
1.596166796875000000e+04,2.767000007629394531e+01
1.791721875000000000e+04,3.497999954223632812e+01
1.880583398437500000e+04,5.272000122070312500e+01
1.990629687500000000e+04,7.020999908447265625e+01
2.082088476562500000e+04,6.577999877929687500e+01
2.164991015625000000e+04,3.699000167846679688e+01
2.170868750000000000e+04,3.675000000000000000e+01
2.204008398437500000e+04,3.400000000000000000e+01
2.289876367187500000e+04,4.275999832153320312e+01
2.225887890625000000e+04,4.816999435424804688e+01
2.256737500000000000e+04,5.591999816894531250e+01
2.296328320312500000e+04,5.624000167846679688e+01
2.324286718750000000e+04,4.813000488281250000e+01
2.319846289062500000e+04,3.936999893188476562e+01
2.272952734375000000e+04,3.754999923706054688e+01
2.191991992187500000e+04,4.031999969482421875e+01
2.110722265625000000e+04,3.791999816894531250e+01
1.891152734375000000e+04,4.211999893188476562e+01
1.779815820312500000e+04,4.254999923706054688e+01
1.674043359375000000e+04,4.759000015258789062e+01
1.616413769531250000e+04,2.076000022888183594e+01
1.539915527343750000e+04,3.377999877929687500e+01
1.543431738281250000e+04,2.645999908447265625e+01
1.522082226562500000e+04,4.043999862670898438e+01
1.683296093750000000e+04,4.391999816894531250e+01
1.818930273437500000e+04,3.443999862670898438e+01
1.943708007812500000e+04,3.677000045776367188e+01
1.910448046875000000e+04,3.620999908447265625e+01
1.923237304687500000e+04,3.829000091552734375e+01
1.912798828125000000e+04,4.075999832153320312e+01
1.947723828125000000e+04,4.268000030517578125e+01
1.921969531250000000e+04,4.472999954223632812e+01
1.953846289062500000e+04,4.477000045776367188e+01
1.975778125000000000e+04,4.251000213623046875e+01
2.011429882812500000e+04,3.666999816894531250e+01
2.071500390625000000e+04,3.356000137329101562e+01
2.050046875000000000e+04,3.681999969482421875e+01
1.993890039062500000e+04,3.222999954223632812e+01
1.975082812500000000e+04,3.110000038146972656e+01
1.895564062500000000e+04,2.464999961853027344e+01
1.738814062500000000e+04,2.264000129699707031e+01
1.531491015625000000e+04,1.792000007629394531e+01
1.443441601562500000e+04,1.434999942779541016e+01
1.349531542968750000e+04,1.704999923706054688e+01
1.342867773437500000e+04,5.193999862670898438e+01
1.295984667968750000e+04,5.031999969482421875e+01
1.307112109375000000e+04,1.581000041961669922e+01
1.345723925781250000e+04,7.659999370574951172e+00
1.418570898437500000e+04,2.930999946594238281e+01
1.604011523437500000e+04,3.067000007629394531e+01
1.658349218750000000e+04,3.072999954223632812e+01
1.616563769531250000e+04,3.202999877929687500e+01
1.645041406250000000e+04,3.283000183105468750e+01
1.662505859375000000e+04,3.356999969482421875e+01
1.708582617187500000e+04,5.061999893188476562e+01
1.732898828125000000e+04,3.320000076293945312e+01
1.769508203125000000e+04,3.165999984741210938e+01
1.766376171875000000e+04,3.121999931335449219e+01
1.788154296875000000e+04,3.017000007629394531e+01
